facility_id,facility_name_cms,address_line_1_cms,address_line_2_cms,city_cms,state_cms,zip_code_cms,county_cms,telephone_cms,dialysis_station_count,facility_name_google,formatted_address_google,place_id_google,latitude,longitude,match_status
322554,USRC SOLID ROCK DIALYSIS,1580 Highway 264,Suite A,GALLUP,NM,87301,McKinley,(505) 371-5581,25,Solid Rock Dialysis,"1580 NM-264 ste a, Gallup, NM 87301",ChIJ-7J685wxJYcR3T4gje9sEvs,35.658670176588586,-109.04031321553796,manual
322556,DaVita Sandia Peak Dialysis,10410 Copper Pointe Way NE,NA,ALBUQUERQUE,NM,87123,Bernalillo,(505) 299-0657,12,DaVita Sandia Peak Dialysis,"10410 Copper Ave, Albuquerque, NM 87123, United States",ChIJDWx6OHygGIcRy5eciw1r5p0,35.08044599999999,-106.527649,manual
322557,"322557-HOME DIALYSIS OF SANTA FE,LLC",2904 Rodeo Park Drive East,300 A,SANTA FE,NM,87505,Santa Fe,(505) 467-8199,8,Home Dialysis of Santa Fe LLC,"2904 Rodeo Park Dr E, Santa Fe, NM 87505, United States",ChIJd5AfXWFRGIcRX_jor_P2kkc,35.6380236,-105.9597703,manual
322558,322558-Albuquerque Southwest Mesa,8121 Central Ave NW,NA,ALBUQUERQUE,NM,87121,Bernalillo,(505) 836-1061,20,"Dialysis Clinic, Inc.","8121 Central Ave NW, Albuquerque, NM 87121, United States",ChIJB-pSZZkTIocRx0lssLuTpYQ,35.0791361,-106.7264585,verified
322559,USRC Las Cruces,250 E Amador Avenue,Suite B,Las Cruces,NM,88001,Dona Ana,(575) 223-0783,13,U.S. Renal Care,"250 E Amador Ave suite b, Las Cruces, NM 88001, United States",ChIJpTi7heQ93oYRu_XXNWO0s_w,32.307167,-106.7760543,manual
322560,322560-Fresenius Kidney Care Turquoise Trail,5221 Las Soleras Drive,NA,Santa Fe,NM,87507,Santa Fe,(505) 474-1458,12,FRESENIUS KIDNEY CARE TURQUOISE TRAIL,"5221 Las Soleras Dr, Santa Fe, NM 87507, United States",ChIJPbcPVrBbGIcRQy0vD_fXTU8,35.6204292,-106.0259133,manual
322561,DaVita San Juan Dialysis,4525 Rowe Ave,NA,Farmington,NM,87402,San Juan,(505) 326-6278,19,DaVita San Juan Dialysis,"4525 Rowe Ave, Farmington, NM 87402, United States",ChIJ5YAS60eJO4cRkPHOfYgjzQY,36.7698066,-108.1404782,verified
322564,FKC Farmington,2050 Knudsen Avenue,NA,Farmington,NM,87401,San Juan,(505) 516-0670,12,"Fresenius Kidney Care Farmington, NM","2050 Knudsen Ave STE C, Farmington, NM 87401, United States",ChIJ003Ki5mPO4cRb7e0wy3n0Vw,36.7491931,-108.1884879,manual
322565,Taos Home Dialysis,1415 Weimer Rd,NA,Taos,NM,87571,Taos,(575) 999-6100,6,Taos Home Dialysis,"1415 Weimer Rd, Taos, NM 87571, United States",ChIJzbJY2TplF4cRbeh_hD6y938,36.366789,-105.5759597,verified
322566,USRC Lenox Avenue Dialysis,1020 Lenox Ave,NA,Las Cruces,NM,88005,Dona Ana,(505) 510-7231,14,U.S. Renal Care,"1020 Lenox Ave, Las Cruces, NM 88005, United States",ChIJMXFmWLg93oYRaLYIsBhrVvE,32.3415777,-106.7769487,verified
462307,462307 LOGAN REGIONAL HOSPITAL DIALYSIS CENTER,1400 N 550 E,Suite K,LOGAN,UT,84341,Cache,(435) 716-2917,16,Logan Regional Hospital Dialysis Center,"550 E 1400 N Ste K, Logan, UT 84341, United States",ChIJheWgfc99VIcR34Yw_Yq5lPA,41.756635,-111.820481,manual
462308,462308 TOOELE VALLEY DIALYSIS CENTER,196 E 2000 N STE 112,NA,TOOELE,UT,84074,Tooele,(801) 408-1430,7,Intermountain Tooele Valley Dialysis,"2356 N 400 E B102, Tooele, UT 84074, United States",ChIJ766P9y-8UocR-k5RIO7pseM,40.5716849,-112.2926117,manual
462311,462311 HEBER VALLEY DIALYSIS,380 EAST 1500 SOUTH,NA,HEBER CITY,UT,84032,Wasatch,(435) 657-4680,5,Heber Valley Dialysis Center,"380 E 1500 S #101, Heber City, UT 84032, United States",ChIJj2CKxpj1TYcRVe21BqEBOl8,40.4886908,-111.4069546,verified
462319,462319 BLUE MOUNTAIN HOSPITAL DIALYSIS,802 S 200 W,NA,BLANDING,UT,84511,San Juan,(435) 678-4624,8,Blue Mountain Hospital,"802 S 200 W, Blanding, UT 84511, United States",ChIJmcDCzQzUOYcRQeQ3IP484rc,37.612792,-109.48261720000001,verified
462320,462320 PRIMARY CHILDREN'S DIALYSIS CENTER,81 NORTH MARIO CAPECCHI DR,NA,SALT LAKE CITY,UT,84113,Salt Lake,(801) 662-7600,6,Intermountain Health Primary Children's Hospital,"100 Mario Capecchi Dr, Salt Lake City, UT 84113, United States",ChIJHbbG15ZfUocRdLxglPAItK8,40.7711317,-111.8387864,manual
462500,DaVita Farmington Bay Dialysis Center,942 S MAIN ST,NA,LAYTON,UT,84041,Davis,(385) 557-7075,16,DaVita Farmington Bay Dialysis,"942 S Main St, Layton, UT 84041, United States",ChIJa6JEuh8CU4cRsb38eNPFjn8,41.0457204,-111.9535614,verified
462503,DaVita Kolff Dialysis,423 Wakara Way,Suite 200,SALT LAKE CITY,UT,84108,Salt Lake,(385) 433-3146,16,DaVita Kolff Dialysis,"423 S Wakara Wy Ste 200, Salt Lake City, UT 84108, United States",ChIJ7-0Jm8NfUocRJr8ddvISDcU,40.7586548,-111.8276541,manual
462504,"462504 SRS-Provo, LLC",1675 N FREEDOM BLVD STE 15,NA,PROVO,UT,84604,Utah,(855) 759-7365,14,Provo Dialysis Center,"1675 Freedom Blvd 200 W Ste 15, Provo, UT 84604, United States",ChIJ913dWJ6QTYcRxrdiUEwoaM4,40.2575096,-111.6622064,manual
462510,DaVita Castleview Dialysis,230 N HOSPITAL DR STE 1,NA,PRICE,UT,84501,Carbon,(435) 637-8696,12,DaVita Castleview Dialysis Center,"230 Hospital Dr, Price, UT 84501, United States",ChIJV8xRsPS7TocRQ7IOtP9D0SU,39.60360439999999,-110.8314624,manual
462511,DaVita Dixie Dialysis Center,720 S RIVER RD STE D1100,NA,SAINT GEORGE,UT,84790,Washington,(435) 523-4375,20,DaVita Dixie Dialysis,"720 S River Rd Ste D1100, St. George, UT 84790, United States",ChIJj891ANtayoARdFVs7gVZPX4,37.0954371,-113.5576443,verified
462518,DaVita Sandy Dialysis,8750 S SANDY PKWY,NA,SANDY,UT,84070,Salt Lake,(385) 346-3024,17,DaVita Sandy Dialysis,"8750 Sandy Pkwy, Sandy, UT 84070, United States",ChIJCzog1mGIUocRdjj6KOFESj0,40.5930526,-111.9058583,verified
462519,DaVita Bonneville Dialysis Center,5575 S 500 E,NA,OGDEN,UT,84405,Weber,(385) 364-3656,33,DaVita Bonneville Dialysis Center,"5575 Adams Ave Pkwy, Ogden, UT 84405, United States",ChIJFwsmkOkFU4cROPOsUOF6upk,41.1624384,-111.9691164,manual
462521,DaVita Bountiful Dialysis,532 S 500 W,NA,BOUNTIFUL,UT,84010,Davis,(385) 300-2657,12,DaVita Bountiful Dialysis Center,"532 S 500 W, Bountiful, UT 84010, United States",ChIJMyQPrIj3UocR2OZCzuQ_d40,40.8833721,-111.8930053,verified
462525,DaVita Utah Valley  Dialysis Center,1055 N 500 W STE 221,NA,PROVO,UT,84604,Utah,(801) 373-5400,24,DaVita Utah Valley At Home,"1055 N 500 W #221, Provo, UT 84604, United States",ChIJl3bGFwqaTYcRAbvnhkSMlFU,40.2485618,-111.6684015,verified
462528,DaVita Iron Mission Dialysis,1277 N NORTHFIELD RD STE A100,NA,CEDAR CITY,UT,84721,Iron,(435) 867-8175,12,DaVita Iron Mission Dialysis Center,"1277 Northfield Rd # A100, Cedar City, UT 84721, United States",ChIJkUCNEj5htYARrTCbDfsXikI,37.6998944,-113.0686817,manual
462529,462529 OQUIRRH ARTIFICIAL KIDNEY CENTER,5320 South 2700 West,NA,TAYLORSVILLE,UT,84129,Salt Lake,(801) 417-9900,24,Liberty Dialysis Oquirrh,"5320 S 2700 W, Taylorsville, UT 84129, United States",ChIJv6TlAKyNUocRg4QdqlsMWgg,40.6544025,-111.958549,manual
462530,462530 FRESENIUS KIDNEY CARE WASATCH,"3702 South State Street, Suite 101",NA,SALT LAKE CITY,UT,84115,Salt Lake,(801) 904-4407,24,Liberty Dialysis Wasatch,"3702 S State St STE 101, South Salt Lake, UT 84115, United States",ChIJCxu7Kj-KUocRL-WX70B623I,40.690683,-111.8901724,manual
462532,462532 SOUTH MOUNTAIN DIALYSIS,10969 S RIVERFRONT PKWY STE 100,NA,SOUTH JORDAN,UT,84095,Salt Lake,(801) 253-9696,16,Liberty Dialysis South Mountain,"10969 S River Front Pkwy, South Jordan, UT 84095, United States",ChIJgftme0iGUocRHSgjIEz8YFQ,40.5524176,-111.915772,manual
462533,DaVita West Valley Dialysis Clinic,3854 W 5400 S,NA,TAYLORSVILLE,UT,84129,Salt Lake,(385) 346-3823,25,DaVita West Valley Dialysis Center,"3854 W 5400 S, Taylorsville, UT 84129, United States",ChIJ92uEOTmMUocRL0r5kVBDSck,40.6540463,-111.983078,verified
462534,462534 SRS- AMERICAN FORK DIALYSIS CENTER,1159 East 200 North STE 150,NA,American Fork,UT,84003,Utah,(888) 893-7783,8,Sanderling American Fork Dialysis,"1159 E 200 N Dr, American Fork, UT 84003, United States",ChIJ2UqjgW6BTYcRbg_EB_Y2tbc,40.3816285,-111.7683132,manual
462535,DaVita Lone Peak Dialysis,1175 E 50 S STE 111,NA,AMERICAN FORK,UT,84003,Utah,(801) 763-1304,12,DaVita Lone Peak Dialysis,"1175 E 50 S Ste 111, American Fork, UT 84003, United States",ChIJ2wpPK2SBTYcRGR1TUAtPoLo,40.376311,-111.767335,manual
462536,DaVita Hurricane Dialysis,48 S 2500 W STE 100,NA,HURRICANE,UT,84737,Washington,(435) 635-0399,12,DaVita Hurricane Dialysis,"48 S 2500 W #100, Hurricane, UT 84737, United States",ChIJAQu794n2yoARjPORMb3vWX4,37.1756698,-113.3340832,verified
462537,462537 LIBERTY DIALYSIS - LAYTON (FMC),2132 N 1700 W STE 120,NA,LAYTON,UT,84041,Davis,(801) 779-6100,12,Liberty Dialysis Davis County,"2132 N 1700 W Ste 120, Layton, UT 84041, United States",ChIJZVMLrYMDU4cRrUG2XuCklDk,41.091228,-111.9967956,manual
462538,462538 LIBERTY DIALYSIS - WOODSCROSS (FMC),572 W 750 S,NA,BOUNTIFUL,UT,84010,Davis,(801) 292-2658,12,Liberty Dialysis Woodscross,"572 W 750 S BLDG B, Bountiful, UT 84010, United States",ChIJMXbU6IX3UocRKdQlTIi_u8s,40.8822454,-111.8949126,verified
462539,"SRS- Weber Valley, LLC",1920 W 250 N,NA,OGDEN,UT,84404,Weber,(801) 731-4178,13,1920 W 250 N St,"1920 W 250 N St, Marriott-Slaterville, UT 84404, USA",ChIJpUPH2uoNU4cRqLoMU5KhSMI,41.2646775,-112.0265849,verified
462540,462540 LIBERTY DIALYSIS - OGDEN (FMC),4780 OLD POST RD,NA,OGDEN,UT,84403,Weber,(801) 394-1230,16,Liberty Dialysis Weber County,"4780 Old Post Rd, Ogden, UT 84403, United States",ChIJvQa-bAYGU4cRkWLoIGiAf-Q,41.1763917,-111.9472493,verified
462541,DaVita Pleasant View Dialysis,2715 N HIGHWAY 89,NA,OGDEN,UT,84414,Weber,(385) 206-2812,20,DaVita Pleasant View Dialysis,"2715 N Hwy 89 Hwy, Pleasant View, UT 84404, United States",ChIJvT_KKkcMU4cRYon94qDK0aI,41.3085975,-112.0071451,verified
462542,462542 LIBERTY DIALYSIS - ST GEORGE (FMC),624 S 1000 E STE 101,NA,SAINT GEORGE,UT,84790,Washington,(435) 656-4596,19,Liberty Dialysis St. George,"624 S 1000 E Ste 101, St. George, UT 84790, United States",ChIJDYWuVe1EyoARNBITV_lYKW0,37.0974447,-113.5627936,manual
462543,"462543 SRS- PAYSON, LLC",15 S 1000 E STE 50,NA,PAYSON,UT,84651,Utah,(888) 883-6407,12,Sanderling Payson Dialysis,"15 S 1000 E #50th, Payson, UT 84651, United States",ChIJ1564pr2lTYcR3c49saHGRGc,40.04361,-111.7152306,verified
462544,DaVita Mark Lindsay Dialysis,1154 E COUNTRY HILLS DR,NA,OGDEN,UT,84405,Weber,(385) 206-2175,21,DaVita Mark Lindsay Dialysis,"1151 Country Hills Dr, Ogden, UT 84403, United States",ChIJCdfh16oIU4cRfYa0yTmN5Fs,41.1863717,-111.9513031,manual
462545,462545 LIBERTY DIALYSIS WEST JORDAN (FMC),3823 W 9000 S STE D,NA,WEST JORDAN,UT,84088,Salt Lake,(801) 280-4600,13,Liberty Dialysis West Jordan,"3823 W 9000 S Ste D, West Jordan, UT 84088, United States",ChIJXai2LBGPUocR3yRY3HhuAs8,40.5871037,-111.9821524,verified
462546,462546 FMC-RIVERTON LLC,12523 SOUTH CREEK MEADOW ROAD,SUITE 107,RIVERTON,UT,84065,Salt Lake,(801) 254-6990,13,FRESENIUS KIDNEY CARE RIVERTON,"12523 Creek Meadow Rd, Riverton, UT 84065, United States",ChIJyXUSv7SFUocR_frA8get8SE,40.5236846,-111.980102,verified
462547,462547 LIBERTY DIALYSIS SOUTH OGDEN HOME,475 EAST 40TH STREET,NA,OGDEN,UT,84403,Weber,(801) 627-2886,1,FRESENIUS KIDNEY CARE SOUTH OGDEN HOME,"475 40th St Ste 110, Ogden, UT 84403, United States",ChIJCSrhukQPU4cR4Ed-SqjG1Wk,41.1897903,-111.9693031,verified
462548,462548-FMC-CEDAR CITY,1320 North Main Street,NA,CEDAR CITY,UT,84721,Iron,(435) 867-8163,16,FRESENIUS KIDNEY CARE CEDAR CITY,"1320 N Main St Ste 105, Cedar City, UT 84721, United States",ChIJG0v1LA5htYARBSBHtiDnnos,37.7006013,-113.063256,manual
462549,462549-FRESENIUS KIDNEY CARE WEST SALT LAKE,4101 West Pioneer Parkway,Suite 101,WEST VALLEY CITY,UT,84120,Salt Lake,(801) 966-9978,13,Fresenius Kidney Care West Salt Lake,"4101 Pioneer Pkwy Ste 101, West Valley City, UT 84120, United States",ChIJjdJputyMUocRtiVSSny9RLY,40.698953,-111.9888557,manual
462550,462550-Fresenius Kidney Care-Pleasant View,1735 W 2700 N,NA,Farr West,UT,84404,Weber,(801) 737-9664,13,Fresenius Kidney Care Pleasant View,"1735 W 2700 N, Ogden, UT 84404, United States",ChIJaT2XVj4NU4cRL1QhXw8JT1A,41.3063297,-112.0195597,manual
462551,DaVita Mt. Nebo Dialysis,555 W SR 164,Suite 101,SALEM,UT,84653,Utah,(801) 798-7903,12,DaVita Mt Nebo Dialysis,"555 W State Rd 164 Ste 101, Salem, UT 84653, United States",ChIJR3Jqs1yjTYcRAtB4_oy_gs4,40.0843473,-111.6847973,manual
462552,462552-FRESENIUS KIDNEY CARE UTAH VALLEY,121 S Orem Blvd,NA,OREM,UT,84058,Utah,(801) 802-3852,13,FRESENIUS KIDNEY CARE UTAH VALLEY,"121 S Orem Blvd Ste 101, Orem, UT 84058, United States",ChIJ_Rr4wcWaTYcR5cEQKqGGo4U,40.2949299,-111.6959119,verified
462553,462553-Bridge Dialysis,1213 Flint Meadows Dr,Suite 1C,Kaysville,UT,84037,Davis,(385) 420-7500,14,Bridge Dialysis,"1213 Flint Meadow Dr Ste 1C, Kaysville, UT 84037, United States",ChIJq6pash4CU4cRRoYaTv2WuZ0,41.0445733,-111.9624029,manual
462554,DaVita Traverse Point Dialysis,1250 W Sandalwood Drive,NA,Lehi,UT,84043,Utah,(385) 374-1498,11,DaVita Traverse Point Dialysis,"1250 W Sandalwood Dr, Lehi, UT 84043, United States",ChIJh1LLxeZ_TYcRie_cD1Nq8W0,40.42105859999999,-111.8693542,manual
462555,DaVita Orem Dialysis,490 S State Street,NA,Orem,UT,84058,Utah,(385) 314-3554,11,DaVita Orem Dialysis,"490 S State St, Orem, UT 84058, United States",ChIJIygVv32bTYcRZW-i9JpReVY,40.2885901,-111.6918869,manual
462556,USRC Ogden Dialysis,4345 Harrison Blvd,Suite 100,Ogden,UT,84403,Weber,(385) 342-4310,12,U.S. Renal Care,"4345 Harrison Blvd Suite 100, Ogden, UT 84403, United States",ChIJCXQ_qPsHU4cRfqcD8-5vCe4,41.1839291,-111.9497726,verified
462557,BMH Kidney Care LLC,802 S 200 W,Ste B,Blanding,UT,84511,San Juan,(435) 678-5416,1,Blue Mountain Hospital,"802 S 200 W, Blanding, UT 84511, United States",ChIJmcDCzQzUOYcRQeQ3IP484rc,37.612792,-109.48261720000001,verified
462558,USRC Logan Dialysis,"480 NORTH 100 EAST, SUITE 100",NA,LOGAN,UT,84321,Cache,(435) 216-4248,16,U.S. Renal Care,"480 N 100 E Suite 100, Logan, UT 84321, United States",ChIJa-gBdNZ_VIcRAU8l7oqsUKA,41.740548,-111.831695,manual
462559,USRC Layton Crossing,756 N Main St,NA,Layton,UT,84041,Davis,(801) 683-0679,16,U.S. Renal Care,"756 N Main St, Layton, UT 84041, United States",ChIJn2GuNcADU4cRFZkR7xIJSxk,41.0721654,-111.9766678,verified
462560,Fresenius Kidney Care Magna Dialysis,8087 W 3500 S,NA,Magna,UT,84044,Salt Lake,(801) 907-4916,13,Fresenius Kidney Care Magna Dialysis,"8087 W 3500 S, Magna, UT 84044, United States",ChIJ5ZXVOzHtUocR8rMkQAVaZdk,40.6953757,-112.0848346,verified
462562,"FKC SUNSET, UT",2253 SANTA CLARA DR,NA,SANTA CLARA,UT,84765,Washington,(435) 703-7778,12,Fresenius Kidney Care Sunset,"2253 Santa Clara Dr, Santa Clara, UT 84765, United States",ChIJkxKgOQBFyoARni0h0yVyvnk,37.1257497,-113.6371299,verified
463501,463501 INTERMOUNTAIN MEDICAL CENTER DIALYSIS SERVICES,74 West Vine Street,NA,Murray,UT,84107,Salt Lake,(801) 507-9000,28,Intermountain Medical Center Dialysis Services,"74 W Vine St, Murray, UT 84107, United States",ChIJWx-Ydy-KUocRZHdVhTo7-H8,40.6630876,-111.8935957,manual
463502,463502 UTAH DIALYSIS LAB,5848 S Fashion Blvd,Building 1 Ste 50,Murray,UT,84107,Salt Lake,(801) 408-1400,19,Utah Dialysis Center,"5848 S Fashion Blvd #50, Murray, UT 84107, United States",ChIJh2ehUDv1UocRn02or6C1f-A,40.6442685,-111.8837805,verified
463504,463504 SEVIER VALLEY DIALYSIS,1100 NORTH MAIN,NA,RICHFIELD,UT,84701,Sevier,(435) 893-0358,13,Sevier Valley Dialysis Center,"81 E 900 N, Richfield, UT 84701, United States",ChIJFZBhyX4RS4cREayg-tAHois,38.781262,-112.0832669,manual
463505,463505 UINTAH BASIN MED CTR DIALYSIS - ROOSEVELT,205 W 300 N #75-2,NA,ROOSEVELT,UT,84066,Duchesne,(435) 725-2008,20,Uintah Basin Medical Center,"250 W 300 N, Roosevelt, UT 84066, United States",ChIJL9lSldeiT4cR3hfPH6wkB5k,40.3042896,-109.996877,manual
463506,463506 UINTAH BASIN MED CTR DIALYSIS- VERNAL,224 E 500 S STE A,NA,VERNAL,UT,84078,Uintah,(435) 781-2335,10,Uintah Basin Med Center Dialysis,"405 N 500 W, Vernal, UT 84078, United States",ChIJ0Uq7_0xiRYcR8HP1LfC-ApM,40.4615459,-109.539652,manual
